id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
553740,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Magnus Wadstein,Uganda,"Bwindi Impenetrable National Park, Kanungu, Western Region",-1.0147,29.613,1800,"call, song",//xeno-canto.org/553740,https://xeno-canto.org/553740/download,XC553740-200306_0571 Dusky long-tailed cuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC553740-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC553740-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC553740-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC553740-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:25,12:30,2020-03-06,2020-05-03,[''],,no,no
432516,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Barry Edmonston,Uganda,"Kanyanchu, Kibale Forest",0.483,30.389,1400,song,//xeno-canto.org/432516,https://xeno-canto.org/432516/download,XC432516-Dusky Long-tailed Cuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432516-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432516-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432516-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432516-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:40,15:00,2018-07-31,2018-08-29,['Estrilda nonnula'],"Single individual  about 7 meters above ground in small trees, initially 20 meters away, then flew closer to 15 meters away, and finally flew again to about 10 meters away before becoming silent and flying away.",yes,no
342702,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Jacek Betleja,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,call,//xeno-canto.org/342702,https://xeno-canto.org/342702/download,XC342702-Dusky Cuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342702-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342702-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342702-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342702-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,15:00,2016-02-25,2016-11-15,[''],,unknown,unknown
290240,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,Budongo Forest,1.7158,31.5418,1100,song,//xeno-canto.org/290240,https://xeno-canto.org/290240/download,XC290240-Budongo-2015-03-13-08h56 LS115204.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC290240-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC290240-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC290240-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC290240-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:35,08:56,2015-03-13,2015-11-16,[''],Habitat: secondary evergreen forest.,no,no
241401,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,"call, song",//xeno-canto.org/241401,https://xeno-canto.org/241401/download,XC241401-Cercococcyx mechowi (Neck-2015-02-28-15h02) LS114390.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241401-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241401-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241401-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241401-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:45,15:02,2015-02-28,2015-05-12,[''],"Presumably same individual as in XC241396, singing from canopy. Habitat: primary evergreen forest.",no,no
241398,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,"call, song",//xeno-canto.org/241398,https://xeno-canto.org/241398/download,XC241398-Cercococcyx mechowi (Neck-2015-02-28-14h34) LS114385.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241398-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241398-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241398-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC241398-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:53,14:34,2015-02-28,2015-05-12,[''],"Same individual as in XC241396, singing from mid level. Habitat: primary evergreen forest.",no,yes
179678,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Crammy Wanyama,Uganda,"Mabira forest, Mukono, Central Region",0.3894,33.0057,1300,call,//xeno-canto.org/179678,https://xeno-canto.org/179678/download,XC179678-Dusky Long-tailed Cuckoo (Uganda) By Crammy Wanyama.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179678-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,12:00,2014-04-04,2014-05-26,[''],,yes,no
166368,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Sander Bot,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,song,//xeno-canto.org/166368,https://xeno-canto.org/166368/download,XC166368-DuskyLongTailedCuckoo21Jan2014TheNeckBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166368-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166368-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166368-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166368-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:22,?,2014-01-21,2014-02-07,[''],,no,no
166360,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Sander Bot,Uganda,"Bwindi-Impenetrable National Park, Buhoma",-0.987,29.619,1500,song,//xeno-canto.org/166360,https://xeno-canto.org/166360/download,XC166360-DuskyLongTailedCuckoo22Jan2014BuhomaBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166360-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166360-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166360-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166360-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:08,?,2014-01-22,2014-02-07,[''],,no,no
156751,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Bram Piot,Uganda,Mabira Forest Pond,0.411,33.048,1200,song,//xeno-canto.org/156751,https://xeno-canto.org/156751/download,XC156751-DuskyLongtailedCuckoo_Mabira_20131201_091228_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC156751-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC156751-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC156751-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC156751-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:31,09:00,2013-12-01,2013-12-05,"['Pogoniulus subsulphureus', 'Trachyphonus purpuratus', 'Merops albicollis']",,yes,no
137036,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Josh Engel,Uganda,"Ngogo Research Camp, Kibale National Park, Kabarole, Western Region",0.501,30.4265,1400,song,//xeno-canto.org/137036,https://xeno-canto.org/137036/download,XC137036-Cercococcyx_mechowi_130305_42.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137036-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137036-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137036-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137036-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:57,08:30,2013-03-05,2013-06-05,"['Illadopsis albipectus', 'Bleda syndactylus', 'Oriolus brachyrynchus', 'Gymnobucco bonapartei']",,no,no
312502,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,call,//xeno-canto.org/312502,https://xeno-canto.org/312502/download,XC312502-Buhoma-2015-03-01-07h16 LS114420.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC312502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC312502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC312502-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC312502-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:08,07:16,2015-03-01,2016-04-16,[''],"Habitat: garden, secondary evergreen forest.",no,no
303070,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Sergey Dereliev,Uganda,"Kinkiizi, Kanungu, Western Region",-0.9874,29.6171,1500,song,//xeno-canto.org/303070,https://xeno-canto.org/303070/download,XC303070-Dusky Long-tailed Cuckoo_Cercococcyx mechowi_2 birds_SONG_Bwindi_Uganda_16Jul2015_copyright Sergey Dereliev.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303070-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303070-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:41,18:26,2015-07-16,2016-02-11,[''],"Two birds, duet.",yes,no
303069,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Sergey Dereliev,Uganda,"Kinkiizi, Kanungu, Western Region",-0.9874,29.617,1500,song,//xeno-canto.org/303069,https://xeno-canto.org/303069/download,XC303069-Dusky Long-tailed Cuckoo_Cercococcyx mechowi_SONG_Bwindi_Uganda_16Jul2015_copyright Sergey Dereliev.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303069-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303069-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303069-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC303069-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:10,18:23,2015-07-16,2016-02-11,[''],,yes,no
292240,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,Budongo Forest,1.7158,31.5418,1100,"call, song",//xeno-canto.org/292240,https://xeno-canto.org/292240/download,XC292240-Budongo-2015-03-14-08h36 LS115259.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC292240-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC292240-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC292240-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC292240-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:41,08:36,2015-03-14,2015-11-27,[''],Habitat: secondary evergreen forest.,no,no
287831,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Martin St-Michel,Uganda,"Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,700,"call, song",//xeno-canto.org/287831,https://xeno-canto.org/287831/download,XC287831-Semuliki-2015-03-09-09h38 LS115048.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287831-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287831-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287831-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287831-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,3:11,09:38,2015-03-09,2015-10-29,[''],Habitat: primary evergreen forest.,no,no
186102,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Niall Perrins,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,700,call,//xeno-canto.org/186102,https://xeno-canto.org/186102/download,XC186102-VN550267-dusky-lt-cuckoo-yr-tinker-speck-tinker.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC186102-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC186102-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC186102-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC186102-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:32,08:50,2010-07-06,2014-07-10,"['Pogoniulus bilineatus', 'Pogoniulus scolopaceus']",,yes,no
166386,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Sander Bot,Uganda,Mabira Forest Pond,0.411,33.048,1200,song,//xeno-canto.org/166386,https://xeno-canto.org/166386/download,XC166386-DuskyLongTailedCuckoo31Jan2014MabiraForestUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166386-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166386-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166386-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166386-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:10,?,2014-01-31,2014-02-07,[''],,no,no
59080,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Marcell Claassen,Uganda,"Buhoma2, Bwindi Impenetrable Forest",-0.997,29.616,1520,call,//xeno-canto.org/59080,https://xeno-canto.org/59080/download,DuskyLong-tailedCuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59080-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59080-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59080-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59080-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:18,11:21,2010-06-14,2010-08-03,[''],,unknown,unknown
138905,Cercococcyx,mechowi,,Dusky Long-tailed Cuckoo,Bram Piot,Uganda,"Mabira Forest Reserve (The Rain Forest Lodge), Buikwe district",0.3824,33.0169,1300,song,//xeno-canto.org/138905,https://xeno-canto.org/138905/download,XC138905-DuskyLongtailedCuckoo_Mabira_20130616_131908_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138905-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138905-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138905-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138905-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:07,13:30,2013-06-16,2013-06-18,[''],,no,no
739505,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,song,//xeno-canto.org/739505,https://xeno-canto.org/739505/download,XC739505-LS_50970 Olive Long-tailed Cuckoo song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739505-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739505-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,08:00,2022-06-21,2022-07-27,[''],,unknown,unknown
739504,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,song and call,//xeno-canto.org/739504,https://xeno-canto.org/739504/download,XC739504-LS_50969 Olive Long-tailed Cuckoo long call and song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739504-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739504-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739504-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739504-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:15,08:00,2022-06-21,2022-07-27,[''],Long call and song,unknown,unknown
59081,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Marcell Claassen,Uganda,"Buhoma2, Bwindi Impenetrable Forest",-0.997,29.616,1520,call,//xeno-canto.org/59081,https://xeno-canto.org/59081/download,OliveLong-tailedCuckoo(Call1).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59081-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59081-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59081-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59081-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:18,16:57,2010-06-14,2010-08-03,[''],1st type of call of two (series of drawn out single notes accelerating to a warbled version of each note),unknown,unknown
59082,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Marcell Claassen,Uganda,"Buhoma2, Bwindi Impenetrable Forest",-0.997,29.616,1520,call,//xeno-canto.org/59082,https://xeno-canto.org/59082/download,OliveLong-tailedCuckoo(call2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59082-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59082-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59082-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC59082-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:22,17:05,2010-06-14,2010-08-03,[''],2nd type of call of two (series of 3 notes with each set sounding a little like red-chested cuckoo),unknown,unknown
246558,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Martin St-Michel,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,call,//xeno-canto.org/246558,https://xeno-canto.org/246558/download,XC246558-Cercococcyx olivinus (Buhoma-2015-03-01-11h20) LS114471.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC246558-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC246558-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC246558-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC246558-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:43,11:20,2015-03-01,2015-05-29,"['Pogoniulus bilineatus', 'Eurillas latirostris']",Habitat: primary evergreen forest.,no,no
166362,Cercococcyx,olivinus,,Olive Long-tailed Cuckoo,Sander Bot,Uganda,"Bwindi-Impenetrable National Park, Buhoma",-0.987,29.619,1500,song,//xeno-canto.org/166362,https://xeno-canto.org/166362/download,XC166362-OliveLongTailedCuckoo22Jan2014BuhomaBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166362-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166362-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:19,?,2014-01-22,2014-02-07,[''],,yes,no
739503,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Peter Boesman,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,,song,//xeno-canto.org/739503,https://xeno-canto.org/739503/download,XC739503-LS_51335 Barred Long-tailed Cuckoo song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739503-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739503-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739503-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739503-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:40,11:00,2022-06-26,2022-07-27,[''],,unknown,unknown
739502,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Peter Boesman,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,,song and call,//xeno-canto.org/739502,https://xeno-canto.org/739502/download,XC739502-LS_51334 Barred Long-tailed Cuckoo long call and song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739502-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739502-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:25,11:00,2022-06-26,2022-07-27,[''],Long call and song,unknown,unknown
544737,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Magnus Wadstein,Uganda,"Bwindi Impenetrable National Park, Kabale, Western Region",-1.0516,29.7783,2300,song,//xeno-canto.org/544737,https://xeno-canto.org/544737/download,XC544737-200304_0505 B long-tailed.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544737-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544737-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544737-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544737-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:38,10:00,2020-03-04,2020-04-12,[''],,yes,no
544736,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Magnus Wadstein,Uganda,"Bwindi Impenetrable National Park, Kabale, Western Region",-1.0516,29.7783,2300,song,//xeno-canto.org/544736,https://xeno-canto.org/544736/download,XC544736-200304_0504 B long-tailed Cockoo Fydu.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544736-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544736-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544736-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC544736-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:52,10:00,2020-03-04,2020-04-12,['Eurillas latirostris'],,yes,no
215208,Cercococcyx,montanus,montanus,Barred Long-tailed Cuckoo,Keith Blomerley,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,song,//xeno-canto.org/215208,https://xeno-canto.org/215208/download,XC215208-barredlongtailedcuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QQQGKJQCCM/ffts/XC215208-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QQQGKJQCCM/ffts/XC215208-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QQQGKJQCCM/ffts/XC215208-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QQQGKJQCCM/ffts/XC215208-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,10:30,2002-08-23,2015-03-01,[''],Singing from mid-canopy in a tree.,yes,no
157018,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Hans Groot,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,//xeno-canto.org/157018,https://xeno-canto.org/157018/download,XC157018-Barred Long-tailed Cuckoo Ruhija best 170213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157018-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157018-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157018-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157018-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:14,08:15,2013-02-17,2013-12-07,[''],,yes,no
237042,Cercococcyx,montanus,,Barred Long-tailed Cuckoo,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,//xeno-canto.org/237042,https://xeno-canto.org/237042/download,XC237042-Cercococcyx montanus (Mubwindi-2015-02-27-07h22) LS114304.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,07:22,2015-02-27,2015-04-23,['Eurillas latirostris'],Habitat: primary montane forest.,no,no
